Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Joscha Oguazu,de GER,FW,St Pauli,2005,4,3,235,2.6,0,0,0,0,0.00,0.00,59,10.0,2.6,3,75,2,1,10,2,2.25,5,6,-1,-0.38,-0.13
Oskar Ohnesorge,de GER,FW,Dresden,2006,21,3,531,5.9,2,2,0,0,0.34,0.34,25,22.7,5.9,3,71,0,18,18,1,1.43,9,6,+3,+0.51,+0.96
Kelvin Ojo,de GER,FW,Union Berlin,2007,16,12,1064,11.8,2,2,0,0,0.17,0.17,67,45.5,11.8,12,80,2,4,27,0,1.63,21,18,+3,+0.25,-0.80
Isaiah Okafor,ch SUI,DF,Leverkusen,2005,10,8,662,7.4,1,1,0,0,0.14,0.14,66,28.3,7.4,8,74,3,2,36,1,1.40,16,9,+7,+0.95,-0.07
David Okpodu,de GER,FW,Nürnberg,2007,2,0,65,0.7,0,0,0,0,0.00,0.00,33,2.8,0.7,0,,0,2,33,1,0.00,1,1,0,0.00,+0.36
Isaac Okwubor,ng NGA,FW,Sandhausen,2005,23,7,779,8.7,5,5,0,0,0.58,0.58,34,33.3,8.7,7,71,3,16,18,2,0.65,15,28,-13,-1.50,-0.64
Kim Olafsson,de GER,DF,Hansa Rostock,1998,16,11,1067,11.9,0,0,0,0,0.00,0.00,67,45.6,11.9,11,81,6,5,36,2,0.81,14,37,-23,-1.94,-1.66
Borys Oleniak,pl POL,GK,Leverkusen,2006,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,18,0.00,0,2,-2,-2.00,-3.12
Christopher Olivier,at AUT,MF,Stuttgart,2006,20,17,1339,14.9,1,1,0,0,0.07,0.07,67,57.2,14.9,17,75,7,3,22,0,1.95,36,16,+20,+1.34,+0.45
Bohdan Olychenko,ua UKR,FW,Bayern Munich,2007,1,0,35,0.4,0,0,0,0,0.00,0.00,35,1.5,0.4,0,,0,1,35,0,0.00,1,3,-2,-5.14,-5.34
Vincenzo Onofrietti,it ITA,FW,Dortmund,2005,23,13,1268,14.1,6,6,0,0,0.43,0.43,55,54.2,14.1,13,77,6,10,27,0,2.42,42,10,+32,+2.27,+0.09
Melvin Onos,de GER,MF,Hoffenheim,2006,10,8,678,7.5,1,1,0,0,0.13,0.13,68,29.0,7.5,8,75,2,2,41,0,2.40,24,11,+13,+1.73,-0.77
Chilohem Onuoha,ng NGA,MF,RB Leipzig,2005,14,11,958,10.6,5,5,0,0,0.47,0.47,68,40.9,10.6,11,77,4,3,37,0,1.71,26,19,+7,+0.66,+0.40
Francis Onyeka,de GER,FW,Leverkusen,2007,16,15,1290,14.3,5,5,0,0,0.35,0.35,81,55.1,14.3,15,85,8,1,22,0,2.19,29,17,+12,+0.84,-0.36
Leon Opitz,de GER,MF,Werder Bremen,2005,9,9,759,8.4,0,0,0,0,0.00,0.00,84,32.4,8.4,9,84,7,0,,0,0.44,7,23,-16,-1.90,-1.67
Amed Ormangören,de GER,DF,Hannover 96,2006,18,13,1302,14.5,0,0,0,0,0.00,0.00,72,55.6,14.5,13,86,10,5,38,7,1.83,34,18,+16,+1.11,+1.37
Nik Orth,de GER,MF,Dresden,2005,25,24,2038,22.6,2,2,0,0,0.09,0.09,82,87.1,22.6,24,84,14,1,29,0,1.40,34,44,-10,-0.44,-1.63
Winners Osawe,de GER,MF,RB Leipzig,2006,18,15,1332,14.8,2,2,0,0,0.14,0.14,74,56.9,14.8,15,84,8,3,26,0,1.89,30,25,+5,+0.34,-0.20
Jason Osei Tutu,de GER,FW,Ingolstadt,2005,19,12,1046,11.6,4,4,0,0,0.34,0.34,55,44.7,11.6,12,72,0,7,25,0,2.47,26,7,+19,+1.63,+1.22
Tristan Osmani,at AUT,MF,Schalke 04,2005,19,19,1379,15.3,4,4,0,0,0.26,0.26,73,58.9,15.3,19,73,2,0,,0,1.79,27,18,+9,+0.59,+0.03
Mohamed El Osrouti,de GER,MF,Wuppertal U19,2006,4,0,74,0.8,0,0,0,0,0.00,0.00,19,3.2,0.8,0,,0,4,19,2,0.25,0,3,-3,-3.65,-1.78
Jannes Ossadnik,de GER,DF,Werder Bremen,2007,1,0,27,0.3,0,0,0,0,0.00,0.00,27,1.2,0.3,0,,0,1,27,0,0.00,0,0,0,0.00,+0.78
Christian Östergaard,de GER,FW,Wolfsburg,2005,10,4,421,4.7,4,4,0,0,0.86,0.86,42,18.0,4.7,4,85,3,6,14,1,2.10,13,5,+8,+1.71,-1.10
Raphael Ott,de GER,MF,1860 Munich,2005,25,25,2043,22.7,10,10,0,0,0.44,0.44,82,87.3,22.7,25,82,6,0,,0,1.36,33,33,0,0.00,+0.61
Elias Oulahyane,de GER,FW,Alemannia Aachen,2005,5,2,174,1.9,1,1,0,0,0.52,0.52,35,7.4,1.9,2,49,0,3,25,0,1.20,2,6,-4,-2.07,-1.32
Yanis Outman,de GER,MF,Sandhausen,2006,21,13,1109,12.3,2,2,0,0,0.16,0.16,53,47.4,12.3,13,76,4,8,15,1,0.86,17,32,-15,-1.22,-0.27
Moritz Overfeld,de GER,FW,Wuppertal U19,2006,21,14,1163,12.9,1,1,0,0,0.08,0.08,55,49.7,12.9,14,71,2,7,24,1,0.76,10,35,-25,-1.93,-0.02
Mustafa Özden,,FW,Ingolstadt,2006,24,24,2146,23.8,2,2,0,0,0.08,0.08,89,91.7,23.8,24,89,23,0,,0,2.17,49,26,+23,+0.96,+0.04
Burak Özkanli,de GER,GK,Hertha BSC,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,0,1.00,2,2,0,0.00,-1.44
Berkay Öztürk,,MF,Ingolstadt,2005,17,17,1339,14.9,6,6,0,0,0.40,0.40,79,57.2,14.9,17,79,3,0,,0,1.82,29,20,+9,+0.60,-0.83
Noah Palapies,de GER,FW,St Pauli,2007,9,5,483,5.4,3,3,0,0,0.56,0.56,54,20.6,5.4,5,73,0,4,30,1,1.00,10,10,0,0.00,+0.34
Leonard Palma,de GER,DF,Hertha BSC,2005,1,1,44,0.5,0,0,0,0,0.00,0.00,44,1.9,0.5,1,44,0,0,,3,3.00,2,1,+1,+2.05,+0.67
Pieter van Panhuys,es ESP,MF,1860 Munich,2006,4,0,14,0.2,0,0,0,0,0.00,0.00,4,0.6,0.2,0,,0,4,4,7,1.00,0,0,0,0.00,+0.08
Artem Parkhomenko,ua UKR,DF,Viktoria Köln,2005,4,1,112,1.2,0,0,0,0,0.00,0.00,28,4.8,1.2,1,90,1,3,7,3,1.75,2,4,-2,-1.61,-1.85
Jean Paul,de GER,MF,Schalke 04,2006,20,19,1454,16.2,4,4,0,0,0.25,0.25,73,62.1,16.2,19,74,4,1,45,0,2.00,27,14,+13,+0.80,+0.60
Julian Pauli,de GER,DF,Köln,2005,21,21,1890,21.0,2,2,0,0,0.10,0.10,90,80.8,21.0,21,90,21,0,,0,1.48,34,29,+5,+0.24,+1.44
Anthony Pavlesic,hr CRO,GK,Bayern Munich,2006,15,15,1350,15.0,0,0,0,0,0.00,0.00,90,57.7,15.0,15,90,15,0,,8,1.67,32,21,+11,+0.73,+1.46
Andrii Pedchenko,ua UKR,FW,Wuppertal U19,2005,11,6,611,6.8,1,1,0,0,0.15,0.15,56,26.1,6.8,6,77,3,5,30,1,0.73,8,17,-9,-1.33,+0.81
Dženan Pejčinović,de GER,FW,Wolfsburg,2005,18,18,1531,17.0,28,25,3,3,1.65,1.47,85,65.4,17.0,18,85,11,0,,0,2.00,55,15,+40,+2.35,-0.76
Gianluca Pelzer,de GER,DF,Hansa Rostock,2006,19,15,1352,15.0,4,4,0,0,0.27,0.27,71,57.8,15.0,15,85,12,4,20,0,1.21,25,40,-15,-1.00,+0.09
Jesper Penterman,de GER,FW,Nürnberg,2005,10,1,130,1.4,0,0,0,0,0.00,0.00,13,5.6,1.4,1,75,0,9,6,9,0.80,0,2,-2,-1.38,-1.10
Amil Pepić,be BEL,MF,Alemannia Aachen,2006,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,+0.85
Pepe Pereira Mendes,de GER,FW,Hertha BSC,2005,17,12,1037,11.5,0,0,0,0,0.00,0.00,61,44.3,11.5,12,78,5,5,19,1,2.00,24,15,+9,+0.78,-1.08
Leon Pertl,at AUT,GK,Sandhausen,2005,11,10,952,10.6,0,0,0,0,0.00,0.00,87,40.7,10.6,10,89,9,1,67,7,0.18,13,33,-20,-1.89,-1.37
Noah Pesch,hr CRO,FW,Leverkusen,2005,19,18,1619,18.0,7,7,0,0,0.39,0.39,85,69.2,18.0,18,89,15,1,15,1,1.74,39,21,+18,+1.00,0.00
Kurt Pestel,de GER,MF,Ingolstadt,2005,26,26,2280,25.3,2,2,0,0,0.08,0.08,88,97.4,25.3,26,88,21,0,,0,2.23,50,27,+23,+0.91,-2.09
Raoul Petak,de GER,MF,Leverkusen,2006,20,7,743,8.3,4,4,0,0,0.48,0.48,37,31.8,8.3,7,76,3,13,16,0,1.90,19,5,+14,+1.70,+1.02
Jayden Peters,de GER,FW,Bochum,2005,20,9,778,8.6,0,0,0,0,0.00,0.00,39,33.2,8.6,9,57,0,11,24,1,0.95,12,21,-9,-1.04,-0.93
Oleksandr Petrenko,ua UKR,GK,Leverkusen,2007,16,16,1440,16.0,0,0,0,0,0.00,0.00,90,61.5,16.0,16,90,16,0,,0,2.06,39,18,+21,+1.31,+0.81
Luka Petrović,de GER,FW,Heidenheim,2005,20,13,1160,12.9,4,4,0,0,0.31,0.31,58,49.6,12.9,13,73,2,7,30,0,1.10,24,18,+6,+0.47,+1.69
Denis Pfaffenrot,de GER,MF,Greuther Fürth,2005,15,15,1195,13.3,7,5,2,2,0.53,0.38,80,51.1,13.3,15,80,5,0,,0,1.40,23,24,-1,-0.08,+1.58
Bjarne Pfundheller,de GER,MF,Hannover 96,2006,24,23,1863,20.7,0,0,0,0,0.00,0.00,78,79.6,20.7,23,80,13,1,26,2,1.88,35,28,+7,+0.34,-0.79
Jan Philip Meinhardt,de GER,MF,BTSV,2005,8,2,155,1.7,0,0,0,0,0.00,0.00,19,6.6,1.7,2,69,0,6,3,1,0.88,3,5,-2,-1.16,-0.42
Tim Philipp,de GER,GK,Hoffenheim,2005,3,3,270,3.0,0,0,0,0,0.00,0.00,90,11.5,3.0,3,90,3,0,,9,2.00,10,5,+5,+1.67,-0.68
Simon Pichlmeier,de GER,FW,Ingolstadt,2005,19,7,766,8.5,1,1,0,0,0.12,0.12,40,32.7,8.5,7,84,4,12,15,4,2.58,18,10,+8,+0.94,-0.03
Marcel Pieper,de GER,GK,Meppen,2005,10,10,900,10.0,0,0,0,0,0.00,0.00,90,38.5,10.0,10,90,10,0,,11,0.50,11,26,-15,-1.50,-1.13
Rafael Pinto,de GER,DF,Karlsruher,2007,23,21,1731,19.2,2,2,0,0,0.10,0.10,75,74.0,19.2,21,81,10,2,14,0,1.96,43,21,+22,+1.14,+2.03
Manuel Pisano,it ITA,FW,Bayern Munich,2006,4,4,279,3.1,1,1,0,0,0.32,0.32,70,11.9,3.1,4,70,1,0,,0,2.25,7,8,-1,-0.32,-0.50
Max Plath,de GER,DF,Ingolstadt,2005,22,21,1856,20.6,1,1,0,0,0.05,0.05,84,79.3,20.6,21,87,16,1,32,0,2.18,40,22,+18,+0.87,-0.43
Dustin Plöger,de GER,MF,Dortmund,2006,3,0,29,0.3,0,0,0,0,0.00,0.00,10,1.2,0.3,0,,0,3,10,7,3.00,2,0,+2,+6.21,+4.03
John Podeyn,de GER,MF,Hansa Rostock,2006,6,2,176,2.0,0,0,0,0,0.00,0.00,29,7.5,2.0,2,64,0,4,12,3,0.83,3,3,0,0.00,+1.12
Luca Podlech,de GER,GK,Schalke 04,2005,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,53.8,14.0,14,90,14,0,,3,2.14,26,10,+16,+1.14,+1.23
Lennart Pohlmann,de GER,GK,Nürnberg,2006,17,17,1485,16.5,0,0,0,0,0.00,0.00,87,63.5,16.5,17,87,16,0,,6,1.00,26,42,-16,-0.97,-1.71
Florian Pollak,de GER,DF,Ingolstadt,2005,18,14,1254,13.9,0,0,0,0,0.00,0.00,70,53.6,13.9,14,85,12,4,16,5,2.06,26,17,+9,+0.65,-0.68
Juan Poller,de GER,MF,Hoffenheim,2007,21,16,1236,13.7,4,3,1,1,0.29,0.22,59,52.8,13.7,16,72,2,5,18,1,2.54,47,14,+33,+2.40,+0.28
Janes Pollmann,de GER,MF,Alemannia Aachen,2006,8,0,101,1.1,0,0,0,0,0.00,0.00,13,4.3,1.1,0,,0,8,13,4,1.13,0,6,-6,-5.35,-4.70
Erik Pop,ca CAN,FW,Karlsruher,2006,16,5,511,5.7,2,2,0,0,0.35,0.35,32,21.8,5.7,5,75,0,11,13,1,2.06,7,4,+3,+0.53,-0.11
Leander Popp,de GER,MF,Hertha BSC,2005,7,6,516,5.7,5,5,0,0,0.87,0.87,74,22.1,5.7,6,81,4,1,33,0,2.29,14,9,+5,+0.87,-0.66
Jaka Potočnik,si SVN,FW,Köln,2005,15,14,1267,14.1,8,8,0,0,0.57,0.57,84,54.1,14.1,14,89,12,1,25,0,1.40,22,20,+2,+0.14,+0.39
Kacper Potulski,pl POL,DF,Mainz 05,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,0,1.50,4,4,0,0.00,-0.29
Oliver Prenka,de GER,DF,Augsburg,2006,13,3,321,3.6,0,0,0,0,0.00,0.00,25,13.7,3.6,3,61,0,10,14,4,0.15,3,14,-11,-3.08,-1.70
Ron Preßler,de GER,MF,Viktoria Köln,2005,24,22,1732,19.2,3,3,0,0,0.16,0.16,72,74.0,19.2,22,76,3,2,36,0,1.46,32,27,+5,+0.26,+0.41
Laurin Preuß,de GER,DF,Stuttgart,2006,10,8,755,8.4,1,1,0,0,0.12,0.12,76,32.3,8.4,8,90,7,2,18,3,2.10,21,11,+10,+1.19,+0.06
Oskar Prokopchuk,de GER,FW,Kaiserslautern,2005,21,17,1382,15.4,6,4,2,2,0.39,0.26,66,59.1,15.4,17,77,8,4,17,0,0.81,19,44,-25,-1.63,-0.50
Oskar Prokopp,de GER,MF,Wolfsburg,2006,9,1,162,1.8,0,0,0,0,0.00,0.00,18,6.9,1.8,1,84,0,8,10,6,2.67,8,1,+7,+3.89,+1.37
Leon Prosche,de GER,DF,Union Berlin,2007,13,13,1018,11.3,1,1,0,0,0.09,0.09,78,43.5,11.3,13,78,6,0,,0,2.08,27,15,+12,+1.06,+0.65
Florian Pruhs,de GER,GK,Paderborn 07,2006,26,26,2340,26.0,0,0,0,0,0.00,0.00,90,100.0,26.0,26,90,26,0,,0,1.69,54,39,+15,+0.58,
Ljubo Puljić,hr CRO,DF,Bayern Munich,2007,12,11,917,10.2,1,1,0,0,0.10,0.10,76,39.2,10.2,11,82,8,1,17,1,1.33,20,18,+2,+0.20,+0.13
Tim Pusback,de GER,DF,Greuther Fürth,2007,3,1,169,1.9,0,0,0,0,0.00,0.00,56,7.2,1.9,1,90,1,2,40,0,0.00,3,4,-1,-0.53,+0.34
Alessandro Puzzo,de GER,MF,Köln,2007,1,0,12,0.1,1,1,0,0,7.50,7.50,12,0.5,0.1,0,,0,1,12,0,3.00,1,0,+1,+7.50,+7.58
Miran Qela,xk KVX,GK,1860 Munich,2006,11,11,990,11.0,0,0,0,0,0.00,0.00,90,42.3,11.0,11,90,11,0,,6,1.36,16,17,-1,-0.09,-0.02
Lindon Qorrolli,xk KVX,MF,Wuppertal U19,2005,10,4,480,5.3,0,0,0,0,0.00,0.00,48,20.5,5.3,4,73,1,6,32,3,0.70,7,15,-8,-1.50,+0.53
Bismark Quayson,de GER,FW,MSV Duisburg,2005,16,7,687,7.6,1,1,0,0,0.13,0.13,43,29.4,7.6,7,71,0,9,21,1,0.94,11,14,-3,-0.39,-0.67
Luke Rahmann,de GER,DF,Dortmund,2006,3,0,68,0.8,0,0,0,0,0.00,0.00,23,2.9,0.8,0,,0,3,23,4,2.00,2,0,+2,+2.65,+0.43
Luca Raimund,de GER,MF,Stuttgart,2005,15,15,1039,11.5,2,2,0,0,0.17,0.17,69,44.4,11.5,15,69,3,0,,0,1.73,27,14,+13,+1.13,-0.05
Raly,de GER,GK,Hannover 96,1997,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,9,1.00,1,1,0,0.00,-0.52
Nils Ramming,se SWE,GK,Eintracht Frankfurt,2007,5,5,450,5.0,0,0,0,0,0.00,0.00,90,19.2,5.0,5,90,5,0,,0,1.60,11,9,+2,+0.40,+0.02
Robert Ramsak,de GER,FW,Bayern Munich,2006,15,14,1252,13.9,8,7,1,1,0.58,0.50,83,53.5,13.9,14,86,8,1,45,0,1.40,34,29,+5,+0.36,+0.52
Yuval Ranon,il ISR,MF,Werder Bremen,2006,21,15,1384,15.4,9,9,0,0,0.59,0.59,66,59.1,15.4,15,82,8,6,26,0,1.29,29,31,-2,-0.13,+1.56
Mattis Raschke,de GER,MF,Dresden,2006,5,0,37,0.4,0,0,0,0,0.00,0.00,7,1.6,0.4,0,,0,5,7,7,1.40,1,1,0,0.00,+0.23
Leon Rashica,xk KVX,FW,Alemannia Aachen,2006,4,2,136,1.5,0,0,0,0,0.00,0.00,34,5.8,1.5,2,51,0,2,17,1,0.75,0,5,-5,-3.31,-2.61
William Rashidi,se SWE,DF,Dortmund,2006,22,15,1374,15.3,1,1,0,0,0.07,0.07,62,58.7,15.3,15,81,6,7,23,0,2.40,46,13,+33,+2.16,-0.17
Davis Rath,de GER,MF,Hamburger SV,2006,20,19,1708,19.0,8,3,5,5,0.42,0.16,85,73.0,19.0,19,88,13,1,45,0,1.70,36,36,0,0.00,+0.85
Bernd Rathgeber,de GER,MF,Heidenheim,2006,18,6,634,7.0,0,0,0,0,0.00,0.00,35,27.1,7.0,6,61,0,12,22,5,1.00,12,12,0,0.00,+0.53
Jannis Raubold,de GER,DF,St Pauli,2008,4,3,297,3.3,0,0,0,0,0.00,0.00,74,12.7,3.3,3,84,2,1,45,0,0.75,8,11,-3,-0.91,-0.73
Milan Rehuš,sk SVK,MF,Hoffenheim,2005,19,10,802,8.9,6,6,0,0,0.67,0.67,42,34.3,8.9,10,67,3,9,15,5,2.53,31,11,+20,+2.24,-0.04
Artur Reich,de GER,DF,Kaiserslautern,2005,5,2,157,1.7,0,0,0,0,0.00,0.00,31,6.7,1.7,2,55,0,3,16,1,1.00,1,4,-3,-1.72,-0.32
Lukas Reich,de GER,DF,1860 Munich,2006,23,23,2064,22.9,1,1,0,0,0.04,0.04,90,88.2,22.9,23,90,22,0,,0,1.48,36,33,+3,+0.13,+1.76
Peter Reinhardt,de GER,MF,Stuttgart,2005,12,10,877,9.7,0,0,0,0,0.00,0.00,73,37.5,9.7,10,84,7,2,20,0,1.92,32,11,+21,+2.16,+1.60
Lukas Reipöhler,de GER,DF,Verl,2005,25,20,1735,19.3,6,6,0,0,0.31,0.31,69,74.1,19.3,20,77,9,5,39,1,0.40,20,58,-38,-1.97,+0.41
Jeremy Reiss,de GER,DF,Arminia,2006,2,1,82,0.9,0,0,0,0,0.00,0.00,41,3.5,0.9,1,73,0,1,9,0,0.00,0,3,-3,-3.29,-2.54
Mats Remberg,de GER,GK,Osnabrück,2006,20,20,1800,20.0,0,0,0,0,0.00,0.00,90,76.9,20.0,20,90,20,0,,5,0.80,26,46,-20,-1.00,-1.00
Peter Remmert,de GER,MF,Osnabrück,2005,11,6,546,6.1,4,4,0,0,0.66,0.66,50,23.3,6.1,6,64,2,5,32,0,0.73,11,13,-2,-0.33,+0.57
Pedro Restrepo,es ESP,MF,Paderborn 07,2007,4,2,206,2.3,0,0,0,0,0.00,0.00,52,8.8,2.3,2,73,0,2,30,0,2.50,5,2,+3,+1.31,+0.80
Dayo Richardt,de GER,FW,Hamburger SV,2006,17,10,862,9.6,0,0,0,0,0.00,0.00,51,36.8,9.6,10,69,3,7,24,5,1.65,17,13,+4,+0.42,+1.03
Daniel Richter,de GER,MF,Arminia,2008,6,1,145,1.6,0,0,0,0,0.00,0.00,24,6.2,1.6,1,59,0,5,17,2,0.50,0,5,-5,-3.10,-2.41
Louis Richter,de GER,MF,Bayern Munich,2006,12,6,459,5.1,1,1,0,0,0.20,0.20,38,19.6,5.1,6,53,0,6,24,1,1.42,11,10,+1,+0.20,+0.10
Aaron Riedel,de GER,MF,Union Berlin,2006,1,0,3,0.0,0,0,0,0,0.00,0.00,3,0.1,0.0,0,,0,1,3,0,3.00,1,0,+1,+30.00,+29.35
Arnaud Riedel,de GER,MF,Hamburger SV,2007,1,0,33,0.4,0,0,0,0,0.00,0.00,33,1.4,0.4,0,,0,1,33,0,3.00,2,1,+1,+2.73,+3.00
Bernd Riesselmann,de GER,FW,Osnabrück,2005,15,14,1063,11.8,4,4,0,0,0.34,0.34,71,45.4,11.8,14,74,5,1,26,0,0.87,17,21,-4,-0.34,+0.79
Julian Rijkhoff,nl NED,FW,Dortmund,2005,8,8,630,7.0,7,3,4,4,1.00,0.43,79,26.9,7.0,8,79,2,0,,1,2.63,19,5,+14,+2.00,-0.32
Selcuk Rinal,de GER,DF,St Pauli,2005,11,6,690,7.7,0,0,0,0,0.00,0.00,63,29.5,7.7,6,86,4,5,35,0,1.09,16,14,+2,+0.26,+0.75
Naldo Rodrigues,de GER,FW,Werder Bremen,2005,3,0,79,0.9,0,0,0,0,0.00,0.00,26,3.4,0.9,0,,0,3,26,6,0.00,0,5,-5,-5.70,-5.10
Jaden Rodtnick,de GER,GK,Union Berlin,2006,21,21,1890,21.0,0,0,0,0,0.00,0.00,90,80.8,21.0,21,90,21,0,,5,1.62,41,32,+9,+0.43,-1.37
Pierre Rogasik,de GER,DF,Schalke 04,2006,3,0,53,0.6,0,0,0,0,0.00,0.00,18,2.3,0.6,0,,0,3,18,7,2.00,0,0,0,0.00,-0.59
Matthias Roithmayr,de GER,DF,1860 Munich,2006,23,13,953,10.6,0,0,0,0,0.00,0.00,41,40.7,10.6,13,67,1,10,8,1,1.13,12,20,-8,-0.76,-1.14
Oliver Rölke,de GER,MF,Hertha BSC,2005,14,13,1078,12.0,14,12,2,2,1.17,1.00,77,46.1,12.0,13,81,5,1,23,0,2.31,32,10,+22,+1.84,+0.84
Hugo Rölleke,de GER,GK,Bochum,2005,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,53.8,14.0,14,90,14,0,,5,1.21,31,32,-1,-0.07,+0.76
Maxim Root,de GER,MF,BTSV,2005,23,23,2039,22.7,1,1,0,0,0.04,0.04,89,87.1,22.7,23,89,22,0,,0,1.04,32,44,-12,-0.53,+1.86
Emil Roselieb,de GER,FW,Hannover 96,2006,6,6,480,5.3,0,0,0,0,0.00,0.00,80,20.5,5.3,6,80,4,0,,2,1.83,7,8,-1,-0.19,-0.86
Benedikt Roßmüller,de GER,DF,Alemannia Aachen,2005,22,19,1728,19.2,0,0,0,0,0.00,0.00,79,73.8,19.2,19,86,15,3,33,2,1.41,29,46,-17,-0.89,-0.15
Magnus Rösner,de GER,DF,Union Berlin,2005,3,2,124,1.4,0,0,0,0,0.00,0.00,41,5.3,1.4,2,55,0,1,14,0,1.00,2,2,0,0.00,-0.73
Fabio Rost,de GER,DF,Greuther Fürth,2006,2,0,44,0.5,0,0,0,0,0.00,0.00,22,1.9,0.5,0,,0,2,22,2,0.00,0,0,0,0.00,+0.86
Nick Rothweiler,de GER,DF,Heidenheim,2006,22,21,1660,18.4,4,4,0,0,0.22,0.22,75,70.9,18.4,21,78,10,1,27,0,1.14,34,33,+1,+0.05,+1.51
Jonas Ruf,de GER,MF,Augsburg,2006,21,10,1153,12.8,1,1,0,0,0.08,0.08,55,49.3,12.8,10,85,7,11,27,0,0.52,14,32,-18,-1.41,+0.41
Julius Rüger,de GER,MF,Verl,2005,12,12,1004,11.2,0,0,0,0,0.00,0.00,84,42.9,11.2,12,84,7,0,,0,0.25,5,31,-26,-2.33,-0.44
Kurt Rüger,de GER,MF,Bayern Munich,2006,22,16,1404,15.6,3,3,0,0,0.19,0.19,64,60.0,15.6,16,80,7,6,21,0,1.36,35,32,+3,+0.19,+0.19
Richard Rühling,de GER,MF,Hannover 96,2006,5,0,66,0.7,0,0,0,0,0.00,0.00,13,2.8,0.7,0,,0,5,13,2,1.40,0,3,-3,-4.09,-4.72
Enes Rüzgar,,MF,MSV Duisburg,2005,24,21,1609,17.9,7,7,0,0,0.39,0.39,67,68.8,17.9,21,71,2,3,40,1,1.25,34,21,+13,+0.73,+2.08
Jakob Sachse,de GER,FW,RB Leipzig,2006,20,8,822,9.1,1,1,0,0,0.11,0.11,41,35.1,9.1,8,76,4,12,18,1,1.85,17,16,+1,+0.11,-0.48
Mudaser Sadat,de GER,MF,Bayern Munich,2007,23,14,1276,14.2,5,5,0,0,0.35,0.35,55,54.5,14.2,14,76,4,9,24,1,1.57,34,28,+6,+0.42,+0.68
Gabriel Sadlek,de GER,DF,MSV Duisburg,2006,15,3,429,4.8,0,0,0,0,0.00,0.00,29,18.3,4.8,3,67,1,12,19,4,0.93,2,16,-14,-2.94,-3.69
Theodor Sakoufakis,de GER,MF,Union Berlin,2007,1,0,9,0.1,0,0,0,0,0.00,0.00,9,0.4,0.1,0,,0,1,9,3,3.00,0,0,0,0.00,-0.69
Tarek Salihović,de GER,DF,Ingolstadt,2006,15,4,524,5.8,0,0,0,0,0.00,0.00,35,22.4,5.8,4,81,2,11,18,3,2.33,8,7,+1,+0.17,-1.02
Evarist Samey,de GER,FW,1860 Munich,2005,2,0,25,0.3,0,0,0,0,0.00,0.00,13,1.1,0.3,0,,0,2,13,0,3.00,0,0,0,0.00,+0.08
Keyhan Sancarbarlaz,de GER,MF,Köln,2006,3,1,88,1.0,0,0,0,0,0.00,0.00,29,3.8,1.0,1,45,0,2,22,1,3.00,0,0,0,0.00,+0.04
Ousmane Sannoh,de GER,FW,Kaiserslautern,2005,12,5,614,6.8,1,1,0,0,0.15,0.15,51,26.2,6.8,5,82,3,7,29,0,0.50,4,8,-4,-0.59,+1.13
Maximilian Sarfo-Adjei,de GER,FW,Hamburger SV,2006,17,15,1178,13.1,0,0,0,0,0.00,0.00,69,50.3,13.1,15,78,11,2,6,0,1.76,25,25,0,0.00,+0.46
Lucio Šarić,de GER,FW,RB Leipzig,2006,6,4,283,3.1,1,1,0,0,0.32,0.32,47,12.1,3.1,4,60,1,2,21,3,1.83,7,5,+2,+0.64,+0.24
Antonio Sasso,it ITA,MF,Sandhausen,2006,13,9,699,7.8,0,0,0,0,0.00,0.00,54,29.9,7.8,9,74,1,4,9,2,0.85,10,15,-5,-0.64,+0.62
Kilian Sauck,de GER,MF,Gladbach,2007,24,21,1721,19.1,4,4,0,0,0.21,0.21,72,73.5,19.1,21,77,6,3,36,0,1.88,46,20,+26,+1.36,-0.97
David Savic,de GER,MF,Düsseldorf,2005,25,23,2070,23.0,1,1,0,0,0.04,0.04,83,88.5,23.0,23,86,20,2,45,1,1.08,39,42,-3,-0.13,-0.46
Rafail Savvidis,de GER,MF,Eintracht Frankfurt,2006,24,13,1159,12.9,0,0,0,0,0.00,0.00,48,49.5,12.9,13,71,2,11,21,0,1.83,25,19,+6,+0.47,+0.16
